I0,I1,I2,States
0.2942936,0.9833114,0.2986636,True
0.1783564,0.9649788,0.3203956,True
0.2255999,0.9265065,0.3448257,True
0.2275867,0.8310006,0.3952295,False
0.1292173,0.7335836,0.4886734,False
0.07758969,0.6388118,0.6582137,False
0.05325236,0.5871415,0.7904918,False
0.0447944,0.2441048,0.6460353,False
0.06334632,0.1982906,0.5619264,False
0.171299,0.8628251,0.1948618,False
0.2381136,0.9621636,0.2214824,True
0.2551604,0.9832597,0.2349165,True
0.1825864,0.9969501,0.2472087,True
0.2907617,0.9774731,0.2596805,True
0.3558626,0.9973893,0.26858,True
0.243919,0.9672132,0.273555,True
0.2109789,0.9335227,0.2929175,True
0.1943234,0.8986679,0.3057102,True
0.1399012,0.7780775,0.3822835,False
0.1139011,0.7427669,0.454945,False
0.0558316,0.8069679,0.5995319,False
0.03278917,0.9732638,0.6724415,False
0.02451296,0.4095947,0.5615978,False
0.02515513,0.3506953,0.6046045,False
0.0291141,0.2872869,0.6141284,False
0.07128614,0.7798721,0.2031092,False
0.09193987,0.7165625,0.2068746,False
0.162633,0.6549764,0.2316382,True
0.1923376,0.6494157,0.2436562,True
0.2749251,0.6467179,0.2845376,True
0.3155324,0.6401095,0.3115499,True
0.3426082,0.6266855,0.3520859,True
0.3437912,0.6177384,0.358481,True
0.3365003,0.6160787,0.3554811,True
0.3122029,0.6340216,0.3504002,True
0.2412231,0.681219,0.3173975,True
0.2033651,0.7408399,0.2968174,True
0.1278313,0.841153,0.2805258,False
0.1039941,0.7446505,0.2810845,False
0.02521325,0.4760421,0.4625947,False
0.07508941,0.2512565,0.7468509,False
0.1002849,0.3630945,0.8216016,False
0.08755037,0.1807915,0.04648659,False
0.1446198,0.4370677,0.1127495,True
0.1891898,0.4876638,0.1324282,True
0.2433346,0.5150816,0.1580539,True
0.2781682,0.5346049,0.1786909,True
0.3412664,0.5380105,0.19934,True
0.3459366,0.5224715,0.1993255,True
0.3450416,0.5139037,0.1925119,True
0.3180822,0.5129239,0.1835413,True
0.1800966,0.4918705,0.162468,True
0.2274547,0.4591565,0.1532906,False
0.1865434,0.3865931,0.1557409,False
0.08227077,0.32381,0.2070196,False
0.06058192,0.4201218,0.3961847,False
0.06065629,0.4401906,0.5977852,False
0.06709297,0.7144217,0.1502661,False
0.09333383,0.6952808,0.1742059,True
0.1494789,0.6916781,0.207427,True
0.1950251,0.6984769,0.2301887,True
0.2734028,0.6983948,0.2774314,True
0.2910689,0.6937467,0.2936458,True
0.3243863,0.6706587,0.3166853,True
0.3236705,0.66014,0.3206559,True
0.3078009,0.6648113,0.3127811,True
0.3069074,0.6766552,0.3136968,True
0.2672777,0.7074798,0.284669,True
0.2390465,0.7301874,0.2574572,True
0.1745463,0.7543219,0.2277128,True
0.1191254,0.7482226,0.2167477,True
0.02145533,0.09207202,0.1386184,False
0.01905272,0.3931408,0.4127575,False
0.03978224,0.4073531,0.5057901,False
0.03719536,0.3865548,0.4476767,False
0.07823724,0.4917425,0.06036856,False
0.1345919,0.6468704,0.1168129,False
0.1638025,0.6437532,0.1405964,True
0.1454183,0.6665649,0.1869159,True
0.2777318,0.6705322,0.231269,True
0.4473084,0.6587875,0.2695487,True
0.3818501,0.6499227,0.3003289,True
0.3841003,0.6360335,0.3244586,True
0.3674276,0.6330861,0.3266419,True
0.3208389,0.6317202,0.3147756,True
0.2808091,0.6376504,0.2981217,True
0.2184075,0.6507764,0.2718593,True
0.18764,0.63826,0.2700814,False
0.07910485,0.6159041,0.2841544,False
0.07455716,0.5362564,0.3140551,False
0.04153951,0.3443404,0.5853187,False
0.05056692,0.0005338461,0.8646382,False
0.04290716,0.5967981,0.2565005,False
0.05306628,0.6851404,0.1313508,False
0.08376926,0.8426024,0.07580931,False
0.1068695,0.6903043,0.1027865,False
0.1636463,0.6220626,0.1709575,True
0.1975739,0.6153108,0.2076597,True
0.2739542,0.6010969,0.2687784,True
0.3083385,0.5984529,0.2961473,True
0.3326908,0.5905437,0.3342146,True
0.3292927,0.5794613,0.3501893,True
0.3407603,0.5658877,0.3621386,True
0.3280091,0.5672017,0.3567255,True
0.2795421,0.5776742,0.3413087,True
0.2772441,0.4206243,0.3406176,True
0.208345,0.4170494,0.3583258,True
0.173374,0.4107242,0.3666252,True
0.09106081,0.4092419,0.3867772,False
0.06514262,0.4730156,0.4255512,False
0.05973492,0.6268581,0.7244969,False
0.05217048,0.4222392,0.3271681,False
0.05234164,0.3889971,0.2741628,False
0.06383668,0.267863,0.1613993,False
0.07938646,0.09376215,0.1051022,False
0.1371443,0.2570622,0.1422078,False
0.1978376,0.3287596,0.1897625,True
0.2969581,0.3630826,0.2512089,True
0.3208861,0.3811898,0.2876159,True
0.2418242,0.4028397,0.3299261,True
0.3765594,0.560023,0.3547466,True
0.5062135,0.5354304,0.3598238,True
0.3511853,0.4707617,0.3540228,True
0.2882456,0.4562951,0.3216964,True
0.2518513,0.4387823,0.3110172,True
0.1781351,0.40666,0.3242991,False
0.1361735,0.4109941,0.335593,False
0.07725701,0.4889395,0.634627,False
0.07997615,0.64327,0.8496748,False
0.05171518,0.5285503,0.3870151,False
0.05811983,0.3879009,0.185801,False
0.06979219,0.2625709,0.1230025,False
0.1319823,0.1390868,0.1042141,False
0.1797892,0.2434709,0.1419607,False
0.1717643,0.2967726,0.198114,True
0.2976468,0.3235774,0.2500303,True
0.4352652,0.6361153,0.3091859,True
0.3511881,0.6014225,0.3411034,True
0.3545022,0.5623206,0.3585468,True
0.3616491,0.5550354,0.3687119,True
0.3384188,0.5505634,0.3866927,True
0.3084974,0.5618399,0.3999701,True
0.2252025,0.3908494,0.4009259,True
0.1954913,0.3734375,0.4156153,True
0.1088009,0.37321,0.496854,False
0.08185972,0.5584652,0.6703708,False
0.08841956,0.3998367,0.8422511,False
0.05907905,0.09483331,0.8172545,False
0.01413745,0.00730718,0.3131306,False
0.01504545,0.02641251,0.2575065,False
0.04783314,0.4447933,0.09564656,False
0.06519279,0.4666637,0.1078414,False
0.1006703,0.4185268,0.1477164,True
0.1316243,0.4095131,0.1903821,True
0.1998309,0.4319022,0.2338931,True
0.2345396,0.4482166,0.2503109,True
0.3165272,0.4569413,0.2962799,True
0.336045,0.4605069,0.3134841,True
0.3591352,0.4917091,0.3389992,True
0.3591664,0.5070944,0.3485291,True
0.3422828,0.5460776,0.3534977,True
0.3512441,0.5582746,0.360793,True
0.286525,0.5450434,0.376599,True
0.2535434,0.5277702,0.3801324,False
0.132913,0.4945882,0.4196385,False
0.127147,0.4298719,0.5423342,False
0.1529787,0.4260792,0.6159788,False
0.1276452,0.6677244,0.1332533,False
0.1628647,0.691047,0.1485477,True
0.2222236,0.6858958,0.170056,True
0.2578287,0.6760279,0.1850208,True
0.3229849,0.6485246,0.2208,True
0.3385011,0.633257,0.2387671,True
0.2307957,0.6189403,0.258839,True
0.3488617,0.60947,0.2717753,True
0.4332793,0.6024229,0.271406,True
0.2741055,0.5977453,0.2565536,True
0.1969374,0.6174076,0.1871399,True
0.1766004,0.3599724,0.1549717,True
0.1195248,0.3140297,0.1059791,True
0.08005936,0.3579566,0.1112189,False
0.03077361,0.6521678,0.4218435,False
0.03689362,0.7376081,0.6778852,False
0.09026155,0.3991033,0.2055268,False
0.122509,0.3975405,0.2426784,True
0.2039163,0.3979593,0.2936814,True
0.2225306,0.4038374,0.3086424,True
0.276167,0.5762689,0.3427809,True
0.3071543,0.5691398,0.3524207,True
0.3089631,0.559369,0.3562289,True
0.3001427,0.5552181,0.3530219,True
0.1933169,0.5526386,0.3372011,True
0.2588626,0.445472,0.3125047,True
0.2672488,0.4425015,0.3115341,True
0.1328486,0.4617715,0.3260966,True
0.08097485,0.5150199,0.4277391,False
0.08254853,0.4620456,0.5138966,False
0.06110984,0.3789409,0.8296884,False
0.05896369,0.2671197,0.9867505,False
0.06096713,0.5053698,0.873724,False
0.2137053,0.8903629,0.09898462,True
0.2438214,0.961493,0.105094,True
0.2710577,0.9615452,0.1150806,True
0.2865475,0.9229327,0.1191809,True
0.2907404,0.8832289,0.1235117,True
0.2804538,0.8845095,0.1249638,True
0.2461988,0.8970764,0.1388824,True
0.2050295,0.901088,0.1476036,True
0.1524688,0.9047421,0.1373666,True
0.1345039,0.851811,0.1203619,False
0.06724796,0.7358146,0.169754,False
0.04086034,0.7263425,0.1733349,False
0.009205163,0.2585362,0.5732626,False
0.03156706,0.2190194,0.7942817,False
0.04878716,0.06921422,0.7740204,False
0.0662882,0.0369814,0.7876168,False
0.09065381,0.6090747,0.1191848,False
0.1346563,0.6581123,0.1877918,False
0.2574331,0.6520672,0.2442292,True
0.2498569,0.637229,0.2799917,True
0.1819026,0.6203029,0.3100784,True
0.2948413,0.6108267,0.3234296,True
0.3027678,0.6007429,0.3289999,True
0.3051297,0.5920302,0.336362,True
0.2913749,0.5939708,0.3360569,True
0.2276869,0.6029376,0.3221829,True
0.1839454,0.6110359,0.291828,True
0.1270474,0.612429,0.2078092,False
0.1015053,0.6158877,0.185373,False
0.02970613,0.2538385,0.2808527,False
0.02400089,0.008032674,0.7611657,False
0.04715007,0.680271,0.9063442,False
0.05001078,0.4741766,0.910704,False
0.09099772,0.3647945,0.8018605,False
0.1148569,0.3710497,0.7778721,False
0.03713328,0.5382962,0.1373867,False
0.05924262,0.5855046,0.1653394,True
0.07014377,0.5825698,0.1734236,True
0.109014,0.596657,0.1929684,True
0.132522,0.6065958,0.1957512,True
0.1675991,0.6200568,0.2072207,True
0.1804756,0.6244228,0.2187706,True
0.2031339,0.617642,0.2374815,True
0.2783505,0.6057569,0.2437892,True
0.2090285,0.5946345,0.2479005,True
0.134136,0.5857204,0.2396035,True
0.1888388,0.5811478,0.2373175,True
0.2408137,0.5712485,0.2366372,True
0.164798,0.545813,0.2348597,True
0.1264342,0.5145885,0.2494274,True
0.1160339,0.5164448,0.2459145,True
0.08038663,0.4992272,0.2503858,True
0.05662414,0.5218766,0.287515,False
0.0301474,0.5865462,0.2888746,False
0.02563304,0.620089,0.2749831,False
0.01252196,0.6950845,0.2722811,False
0.005871859,0.04723195,0.125663,False
0.01051919,0.3559589,0.3924447,False
0.01250821,0.4819002,0.5127116,False
0.01145984,0.35908,0.5283762,False
0.01076047,0.2385031,0.4654815,False
0.006418312,0.2493768,0.594572,False
0.01172918,0.480162,0.1095536,False
0.01433831,0.405356,0.07174193,False
0.01364465,0.1303982,0.01247756,True
0.03109903,0.2413066,0.03047772,True
0.05943051,0.3489155,0.04471558,True
0.05771818,0.3866008,0.04683976,True
0.08115961,0.4312931,0.07227115,True
0.1015074,0.4314055,0.08739284,True
0.1295608,0.4152578,0.09785166,True
0.1552737,0.4104261,0.1140845,True
0.2091102,0.4070368,0.1562051,True
0.2246509,0.4231809,0.1843439,True
0.1723006,0.45283,0.212627,True
0.2490235,0.4684845,0.2215017,True
0.3351895,0.4725837,0.2401322,True
0.2635185,0.4738625,0.2557748,True
0.2469499,0.4786865,0.2589158,True
0.2339468,0.4806189,0.26253,True
0.1470754,0.4970609,0.2744753,True
0.2026726,0.5162618,0.2769338,True
0.1946065,0.5192866,0.2831623,False
0.1750252,0.5319154,0.3015504,False
0.203289,0.5227616,0.3230867,False
0.1286074,0.4953763,0.3447523,False
0.07976776,0.4209848,0.3340494,False
0.0654069,0.4010125,0.3055926,False
0.04503493,0.4175965,0.2608446,False
0.02457161,0.4396123,0.2317056,False
0.01077425,0.2764932,0.1831015,False
0.010669,0.9184855,0.09624044,False
0.0131715,0.5650098,0.3720618,False
0.02389073,0.5386323,0.3850271,False
0.03297924,0.547885,0.4181851,False
0.0377389,0.4748615,0.1054566,False
0.04149998,0.5228406,0.1142026,False
0.06148019,0.6174524,0.07236734,True
0.07562535,0.7408041,0.04687386,True
0.09843009,0.9384044,0.04442837,True
0.121902,0.6845695,0.0476173,True
0.09819942,0.5901176,0.0728319,True
0.1684117,0.5358329,0.1003366,True
0.2737563,0.5060334,0.1283504,True
0.2390881,0.4942874,0.1558687,True
0.2995658,0.4877342,0.2134507,True
0.313479,0.4866955,0.2333681,True
0.311598,0.4753571,0.2586918,True
0.3131769,0.4735453,0.2697681,True
0.2949003,0.4764372,0.2825504,True
0.2920042,0.4760798,0.2845814,True
0.2640621,0.4892064,0.2833228,True
0.226338,0.5017796,0.2882752,True
0.1864569,0.5161147,0.3237322,False
0.1799409,0.5145878,0.3587885,False
0.1426642,0.501745,0.4498279,False
0.1188919,0.4907453,0.4816976,False
0.07745564,0.4606923,0.454472,False
0.05513137,0.4517067,0.4184796,False
0.01625166,0.4986494,0.4751795,False
0.02109452,0.5870602,0.5241853,False
0.01111432,0.8998414,0.5708876,False
0.01669901,0.6904078,0.5774672,False
0.03607277,0.6070393,0.7021832,False
0.02119126,0.009252816,0,False
0.04203068,0.5134181,0.0781969,False
0.05481956,0.8277566,0.1174473,True
0.05983995,0.7464855,0.1419143,True
0.1303254,0.6621844,0.1561492,True
0.2202298,0.645242,0.1841327,True
0.2029551,0.6324795,0.2104438,True
0.2498955,0.6110587,0.2426785,True
0.2659204,0.594119,0.2520493,True
0.2739082,0.5761823,0.2710981,True
0.2683047,0.5742399,0.283787,True
0.2392208,0.5896336,0.2805901,True
0.239549,0.5953366,0.272497,True
0.2209593,0.6047346,0.2705236,True
0.2008835,0.6192721,0.2747799,True
0.1689017,0.6102265,0.2942957,False
0.1394897,0.6005419,0.3073752,False
0.1092985,0.5820527,0.3394176,False
0.09239751,0.5940674,0.3510969,False
0.0410367,0.8500162,0.250235,False
0.04265502,0.6816639,0.284765,False
0.04657375,0.5186549,0.4110458,False
0.06277389,0.4905392,0.4096884,False
0.07126587,0.4649434,0.429527,False
0.04342885,0.4304314,0.482026,False
0.02027031,0.3148186,0.5817125,False
0.01839292,0.1876212,0.6425433,False
0.0263941,0.1042853,0.6923174,False
0.03382074,0.06523724,0.6686679,False
0.05258887,0.002057296,0.6986699,False
0.01375541,0.4760892,0.1304906,False
0.02768845,0.5965778,0.1197853,False
0.03963733,0.6625847,0.123137,True
0.06625748,0.7830499,0.1367542,True
0.09002563,0.8001034,0.1523,True
0.1376789,0.7848805,0.1799717,True
0.1619779,0.7887286,0.1928643,True
0.199758,0.8009008,0.2087376,True
0.2166296,0.8030052,0.2172454,True
0.2452111,0.8140225,0.239634,True
0.2429651,0.8115277,0.2484506,True
0.1640912,0.7858108,0.2623961,True
0.2470607,0.7762914,0.275535,True
0.3004997,0.7720546,0.2875097,True
0.2015965,0.7673478,0.3067997,False
0.1725148,0.7322389,0.3382228,False
0.1566804,0.7043356,0.3665059,False
0.1396322,0.6740389,0.4265105,False
0.1284462,0.6629507,0.4638605,False
0.1068639,0.6637251,0.5512038,False
0.09277325,0.6732711,0.587488,False
0.05739998,0.7477738,0.673312,False
0.04337897,0.832678,0.7311668,False
0.03136839,0.904315,0.7294936,False
0.02835934,0.8028355,0.6483559,False
0.01969427,0.7358434,0.61036,False
0.01321769,0.7732561,0.6559187,False
0.005457968,0.7381415,0.7861869,False
0.006131496,0.2988696,0.719314,False
0.005360453,0.04025313,0.5862786,False
0.02595207,0.4725129,0.2293669,False
0.04066521,0.524407,0.2487499,True
0.05345338,0.5609888,0.2614393,True
0.05636312,0.5911645,0.2760895,True
0.1089157,0.60303,0.293084,True
0.1856662,0.6151829,0.3182552,True
0.1828025,0.6273318,0.3333696,True
0.1442044,0.6306059,0.3461522,True
0.1451816,0.6316702,0.362124,True
0.2209844,0.6344039,0.3748271,True
0.2905578,0.6337154,0.3850958,True
0.2170335,0.6338969,0.3939131,True
0.1943911,0.6397297,0.3886569,True
0.1705202,0.6499875,0.3808289,True
0.1460382,0.668151,0.3695279,True
0.1280957,0.6770191,0.3702283,True
0.1027434,0.7022339,0.412809,False
0.09658285,0.7103999,0.4163469,False
0.06748867,0.7276021,0.4316683,False
0.06012871,0.7305715,0.4817035,False
0.03328295,0.8393942,0.6399611,False
0.02498436,0.9142257,0.7022569,False
0.01381311,0.8210816,0.7694836,False
0.01084244,0.9805605,0.9609174,False
0.008332184,0.3950805,0.9019852,False
0.009934631,0.09657519,0.8287179,False
0.01090154,0.06218414,0.7487257,False
0.01588432,0.1541177,0.7622721,False
0.02313914,0.1541022,0.7176206,False
0.01969653,0.138583,0.7009356,False
0.01623643,0.08935823,0.7167831,False
0.0120838,0.073663,0.658906,False
0.02326603,0.4463414,0.2994152,False
0.03269503,0.4762723,0.3197914,True
0.06327982,0.5506886,0.3319848,True
0.09104993,0.5689386,0.3427782,True
0.1414429,0.5884657,0.3707744,True
0.1671465,0.5951369,0.3907485,True
0.2218628,0.6020819,0.4171773,True
0.2288352,0.6012297,0.4245716,True
0.1576888,0.6041563,0.4396433,True
0.2531052,0.6060281,0.4514318,True
0.3259559,0.5979526,0.4496439,True
0.2263411,0.5871803,0.4362514,True
0.1875056,0.5867667,0.4036379,True
0.1757156,0.59696,0.3941859,True
0.12482,0.6169188,0.3740342,True
0.09263071,0.6378974,0.3548521,False
0.06367297,0.6991082,0.3949874,False
0.05625612,0.7493859,0.4428396,False
0.04419539,0.8526548,0.593786,False
0.04230121,0.8646979,0.6951297,False
0.03965052,0.880365,0.7829556,False
0.03771266,0.8673961,0.7870173,False
0.02685408,0.8817503,0.8493052,False
0.01905138,0.7178359,0.8880361,False
0.01118048,0.2765871,0.5770651,False
0.008244054,0.1193931,0.5785953,False
0.01021865,0.05549705,0.4771773,False
0.012431,0.03507623,0.3812444,False
0.01543603,0.09728892,0.2651359,False
0.01903474,0.1533964,0.2331422,False
0.02478261,0.217104,0.1913505,False
0.02742297,0.2252981,0.1849366,False
0.09148102,0.6907832,0.3253337,False
0.126353,0.7198412,0.2856637,False
0.1603766,0.7658483,0.2694521,False
0.204081,0.8399061,0.2601341,False
0.245783,0.9308648,0.2502686,False
0.2748212,0.9582004,0.2436144,False
0.3175697,0.8214134,0.2500322,False
0.3690773,0.7295181,0.274558,False
0.4046366,0.6666836,0.3205406,False
0.4472987,0.6221948,0.3820652,False
0.4514178,0.6014453,0.4318825,False
0.4277798,0.5871041,0.4859685,False
0.4378931,0.5660837,0.55235,False
0.4562288,0.5395314,0.6107975,False
0.4367647,0.5121775,0.6489911,False
0.3873901,0.4705071,0.6877307,False
0.3462415,0.4065824,0.7186998,False
0.299894,0.3578639,0.7399781,False
0.2451332,0.2737924,0.7697172,False
0.07990646,0.4940116,0.4653479,False
0.115397,0.5291365,0.3435721,False
0.1597,0.5571753,0.2961186,False
0.2146084,0.5958497,0.2513696,False
0.2561976,0.646097,0.2215179,False
0.2816413,0.7427919,0.2082447,False
0.3177477,0.8429981,0.2014297,False
0.3580279,0.9646796,0.2035348,False
0.3882086,0.8923844,0.2207648,False
0.4118026,0.7700658,0.2410343,False
0.4545813,0.6661975,0.2790419,False
0.4910476,0.6136389,0.332065,False
0.4945504,0.5853083,0.3862686,False
0.4880448,0.5693682,0.4380402,False
0.4844601,0.5598878,0.4868424,False
0.4908125,0.5455265,0.5485302,False
0.4722282,0.5320885,0.6157798,False
0.4503343,0.5179266,0.667881,False
0.4252323,0.4911769,0.7123896,False
0.3948024,0.4534768,0.7539436,False
0.3415021,0.376453,0.7825795,False
0.278507,0.1869466,0.8098311,False
0.2169823,0.06625781,0.8270682,False
0.1556337,0.5937756,0.3102189,False
0.1871419,0.6218622,0.2896425,False
0.2146082,0.646585,0.2752194,False
0.2474896,0.6777035,0.2538636,False
0.2847606,0.7471234,0.2297366,False
0.3111523,0.8672489,0.2282166,False
0.3198704,0.9968978,0.2361319,False
0.3317751,0.900003,0.2442371,False
0.3436181,0.8067585,0.2591633,False
0.3575115,0.7092765,0.2908809,False
0.3810613,0.6338966,0.3176463,False
0.4079438,0.5804862,0.3524822,False
0.4371426,0.5557393,0.4043768,False
0.4323868,0.538533,0.4444051,False
0.4202642,0.5158284,0.4962232,False
0.414456,0.4980387,0.542912,False
0.3926032,0.480437,0.5900303,False
0.3674516,0.4597388,0.6290892,False
0.3176412,0.4289962,0.6668293,False
0.2806381,0.3984362,0.7091935,False
0.2283566,0.3953498,0.7436731,False
0.1746454,0.3519843,0.7845554,False
0.119159,0.1134427,0.8242799,False
0.1051481,0.6997356,0.2245467,False
0.1221236,0.7115726,0.2304014,False
0.1339982,0.7434371,0.2354124,False
0.1567161,0.8385978,0.2392155,False
0.1795085,0.8942046,0.2470234,False
0.2105618,0.9784961,0.2410387,False
0.2348981,0.9177136,0.2384524,False
0.2393335,0.8748981,0.2467318,False
0.2407285,0.8129479,0.2693184,False
0.2396398,0.7553618,0.2842482,False
0.2383395,0.7052991,0.2976867,False
0.2259947,0.6648526,0.3196827,False
0.2043135,0.6400856,0.3580897,False
0.1862412,0.6166556,0.3886077,False
0.1643765,0.5640436,0.4187879,False
0.1764185,0.5135208,0.4566582,False
0.1808005,0.4810086,0.4527322,False
0.1807079,0.4399417,0.4815952,False
0.1880482,0.4170285,0.5168396,False
0.191776,0.4040413,0.5083343,False
0.2032474,0.3929664,0.5173143,False
0.2138482,0.3906316,0.5711972,False
0.202851,0.3948638,0.6117473,False
0.1504707,0.411084,0.6657566,False
0.1029576,0.4646463,0.746649,False
0.1745953,0.6550595,0.2826631,False
0.2161464,0.6929514,0.267828,False
0.2537263,0.7338033,0.2652407,False
0.2460507,0.7833155,0.2864807,False
0.2489479,0.8319032,0.2871179,False
0.2728967,0.8684081,0.275519,False
0.2955173,0.9162025,0.2685258,False
0.3376496,0.9481808,0.2566039,False
0.3739729,0.8278717,0.2764425,False
0.3964558,0.7572592,0.2774194,False
0.424062,0.6612091,0.2928954,False
0.481689,0.5892441,0.3396454,False
0.5190496,0.5541057,0.3745301,False
