46,164.9256
Motion, Set, MotionFinishedCount, Guess, Truth, Timer, 44, 196.8369
2,1, 11, FlameBlock, Flames, 789.9
1,4, 33, FlameBlock, Fireball, 793.0667
1,1, 42, Flames, Fireball, 796.2334
1,4, 34, Fireball, Fireball, 799.4
3,6, 10, FlameBlock, FlameBlock, 802.5667
2,7, 19, FlameBlock, Flames, 805.7334
2,7, 20, FlameBlock, Flames, 808.9
0,1, 11, FlameBlock, Nothing, 812.0667
3,8, 8, FlameBlock, FlameBlock, 815.2334
1,3, 34, Nothing, Fireball, 818.4
1,5, 41, Fireball, Fireball, 821.5667
0,7, 16, FlameBlock, Nothing, 824.7334
0,3, 17, FlameBlock, Nothing, 827.9
3,6, 11, FlameBlock, FlameBlock, 831.0667
1,1, 45, Nothing, Fireball, 834.2334
1,6, 37, Fireball, Fireball, 837.4
1,3, 37, FlameBlock, Fireball, 840.5667
0,7, 17, Fireball, Nothing, 843.7334
0,10, 17, FlameBlock, Nothing, 846.9
1,6, 38, Flames, Fireball, 850.0667
2,12, 14, FlameBlock, Flames, 853.2334
1,3, 38, FlameBlock, Fireball, 856.4
0,5, 16, FlameBlock, Nothing, 859.5667
2,5, 14, Nothing, Flames, 862.7334
3,2, 20, Nothing, FlameBlock, 865.9
1,2, 41, FlameBlock, Fireball, 869.0667
1,2, 42, FlameBlock, Fireball, 872.2334
1,0, 40, Nothing, Fireball, 875.4
0,2, 14, Nothing, Nothing, 878.5667
3,1, 18, FlameBlock, FlameBlock, 881.7334
3,10, 13, FlameBlock, FlameBlock, 884.9
3,4, 19, FlameBlock, FlameBlock, 888.0667
0,0, 8, FlameBlock, Nothing, 891.2334
0,7, 18, FlameBlock, Nothing, 894.4
2,17, 11, Flames, Flames, 897.5667
2,7, 24, FlameBlock, Flames, 900.7334
3,2, 21, FlameBlock, FlameBlock, 903.9
0,5, 17, FlameBlock, Nothing, 907.0667
3,9, 15, FlameBlock, FlameBlock, 910.2334
2,12, 16, Fireball, Flames, 913.4
0,5, 18, FlameBlock, Nothing, 916.5667
3,5, 8, Flames, FlameBlock, 922.9
3,8, 9, FlameBlock, FlameBlock, 926.0667
2,20, 16, Nothing, Flames, 929.2334
1,4, 35, Fireball, Fireball, 932.4
1,5, 43, Nothing, Fireball, 935.5667
3,10, 15, FlameBlock, FlameBlock, 938.7334
1,6, 45, FlameBlock, Fireball, 941.9
0,0, 9, FlameBlock, Nothing, 945.0667
0,7, 19, FlameBlock, Nothing, 948.2334
3,2, 22, FlameBlock, FlameBlock, 954.5667
0,2, 19, Fireball, Nothing, 957.7334
2,3, 13, Flames, Flames, 960.9
0,8, 13, Nothing, Nothing, 964.0667
2,10, 16, FlameBlock, Flames, 967.2334
0,6, 9, Fireball, Nothing, 970.4
1,3, 41, FlameBlock, Fireball, 973.5667
3,3, 14, FlameBlock, FlameBlock, 976.7334
0,4, 20, Fireball, Nothing, 979.9
2,20, 19, Nothing, Flames, 983.0667
1,1, 52, FlameBlock, Fireball, 986.2334
0,10, 24, FlameBlock, Nothing, 992.5667
3,0, 14, FlameBlock, FlameBlock, 998.9
2,9, 16, Nothing, Flames, 1002.067
2,2, 16, FlameBlock, Flames, 1005.233
0,7, 21, Nothing, Nothing, 1008.4
1,2, 48, Fireball, Fireball, 1017.9
3,9, 16, Flames, FlameBlock, 1021.067
3,6, 13, Nothing, FlameBlock, 1024.233
2,14, 20, FlameBlock, Flames, 1027.4
3,8, 11, FlameBlock, FlameBlock, 1030.567
0,9, 13, FlameBlock, Nothing, 1033.733
2,6, 19, Flames, Flames, 1036.9
3,4, 22, FlameBlock, FlameBlock, 1040.067
0,6, 10, Fireball, Nothing, 1043.233
2,8, 12, Fireball, Flames, 1046.4
1,1, 57, FlameBlock, Fireball, 1049.567
0,6, 11, Nothing, Nothing, 1052.733
0,5, 20, FlameBlock, Nothing, 1055.9
2,1, 17, Fireball, Flames, 1059.067
2,12, 19, Fireball, Flames, 1062.233
3,5, 11, Nothing, FlameBlock, 1065.4
3,8, 12, Flames, FlameBlock, 1068.567
3,1, 22, FlameBlock, FlameBlock, 1071.733
1,5, 46, Fireball, Fireball, 1074.9
0,2, 21, Flames, Nothing, 1078.067
2,16, 19, Fireball, Flames, 1081.233
1,4, 39, FlameBlock, Fireball, 1087.567
3,6, 14, FlameBlock, FlameBlock, 1090.733
0,5, 21, Fireball, Nothing, 1094.067
3,10, 18, Nothing, FlameBlock, 1097.067
1,4, 41, Fireball, Fireball, 1100.233
1,3, 46, Nothing, Fireball, 1103.4
2,7, 29, FlameBlock, Flames, 1106.567
2,10, 20, Flames, Flames, 1109.733
1,6, 50, Fireball, Fireball, 1112.9
0,7, 23, FlameBlock, Nothing, 1116.067
3,4, 23, FlameBlock, FlameBlock, 1119.233
1,6, 52, Fireball, Fireball, 1122.4
1,2, 52, Fireball, Fireball, 1125.567
2,10, 21, Fireball, Flames, 1128.733
3,5, 12, FlameBlock, FlameBlock, 1131.9
3,0, 16, FlameBlock, FlameBlock, 1135.067
0,11, 22, Flames, Nothing, 1138.233
3,0, 17, FlameBlock, FlameBlock, 1141.4
3,10, 20, FlameBlock, FlameBlock, 1144.567
1,3, 49, Fireball, Fireball, 1147.733
0,7, 24, Flames, Nothing, 1150.9
2,16, 21, Fireball, Flames, 1154.067
3,4, 24, FlameBlock, FlameBlock, 1157.233
2,8, 17, FlameBlock, Flames, 1160.4
0,4, 23, Fireball, Nothing, 1163.567
1,6, 54, Flames, Fireball, 1166.733
3,3, 17, FlameBlock, FlameBlock, 1169.9
1,2, 53, FlameBlock, Fireball, 1173.067
0,8, 16, Fireball, Nothing, 1176.233
2,11, 23, Flames, Flames, 1182.567
0,6, 14, Fireball, Nothing, 1188.9
1,6, 58, Fireball, Fireball, 1192.067
2,3, 18, FlameBlock, Flames, 1195.233
1,3, 53, FlameBlock, Fireball, 1198.4
3,4, 25, FlameBlock, FlameBlock, 1204.733
0,8, 17, FlameBlock, Nothing, 1207.9
2,5, 21, FlameBlock, Flames, 1211.067
3,6, 15, FlameBlock, FlameBlock, 1214.233
1,3, 55, Nothing, Fireball, 1217.4
1,3, 56, FlameBlock, Fireball, 1220.567
3,3, 19, FlameBlock, FlameBlock, 1226.9
0,12, 17, Flames, Nothing, 1230.067
1,1, 62, FlameBlock, Fireball, 1233.233
2,18, 14, Fireball, Flames, 1236.4
2,16, 23, Fireball, Flames, 1239.567
1,0, 51, FlameBlock, Fireball, 1242.733
2,11, 24, Flames, Flames, 1245.9
0,3, 21, Flames, Nothing, 1249.067
2,16, 24, Fireball, Flames, 1255.4
1,3, 59, FlameBlock, Fireball, 1258.567
2,6, 25, Flames, Flames, 1261.733
0,9, 17, Fireball, Nothing, 1268.067
0,3, 23, FlameBlock, Nothing, 1271.233
2,12, 26, FlameBlock, Flames, 1274.4
0,8, 18, Nothing, Nothing, 1277.567
0,5, 22, FlameBlock, Nothing, 1283.9
1,2, 55, Fireball, Fireball, 1287.067
3,2, 28, FlameBlock, FlameBlock, 1290.233
2,1, 19, Fireball, Flames, 1293.4
0,7, 25, Flames, Nothing, 1296.567
2,9, 22, FlameBlock, Flames, 1299.733
2,14, 26, Flames, Flames, 1302.9
1,2, 56, Fireball, Fireball, 1306.067
2,4, 23, Nothing, Flames, 1309.233
3,1, 29, FlameBlock, FlameBlock, 1312.4
3,5, 13, Fireball, FlameBlock, 1315.567
3,5, 15, FlameBlock, FlameBlock, 1318.733
3,6, 16, Nothing, FlameBlock, 1321.9
3,5, 16, FlameBlock, FlameBlock, 1325.067
0,7, 26, Flames, Nothing, 1328.233
3,10, 25, FlameBlock, FlameBlock, 1331.4
1,3, 61, FlameBlock, Fireball, 1334.567
2,19, 28, FlameBlock, Flames, 1337.733
0,8, 19, Nothing, Nothing, 1340.9
0,6, 16, Nothing, Nothing, 1344.067
2,17, 18, Flames, Flames, 1347.233
2,14, 27, Flames, Flames, 1350.567
0,6, 17, Flames, Nothing, 1353.567
1,2, 61, FlameBlock, Fireball, 1356.733
1,4, 46, FlameBlock, Fireball, 1359.9
3,7, 21, FlameBlock, FlameBlock, 1363.067
1,2, 62, FlameBlock, Fireball, 1366.233
1,4, 47, Fireball, Fireball, 1369.4
1,6, 65, Fireball, Fireball, 1372.567
0,5, 23, FlameBlock, Nothing, 1375.733
3,0, 20, FlameBlock, FlameBlock, 1378.9
2,19, 29, FlameBlock, Flames, 1382.067
2,8, 21, FlameBlock, Flames, 1385.233
3,1, 31, FlameBlock, FlameBlock, 1388.4
0,7, 28, Fireball, Nothing, 1391.567
3,0, 21, Nothing, FlameBlock, 1394.733
1,0, 61, FlameBlock, Fireball, 1397.9
2,2, 23, FlameBlock, Flames, 1401.067
0,0, 11, FlameBlock, Nothing, 1407.4
0,2, 25, Flames, Nothing, 1410.567
0,3, 24, Flames, Nothing, 1413.733
0,0, 12, FlameBlock, Nothing, 1416.9
3,6, 18, FlameBlock, FlameBlock, 1420.233
1,5, 58, Fireball, Fireball, 1423.233
1,5, 59, Flames, Fireball, 1426.4
2,0, 31, Fireball, Flames, 1429.567
2,7, 35, Nothing, Flames, 1432.733
1,1, 69, Fireball, Fireball, 1439.067
2,15, 32, FlameBlock, Flames, 1442.233
1,1, 70, FlameBlock, Fireball, 1445.4
3,2, 31, FlameBlock, FlameBlock, 1448.567
2,18, 17, FlameBlock, Flames, 1451.733
3,8, 20, FlameBlock, FlameBlock, 1454.9
1,5, 61, Fireball, Fireball, 1458.067
0,12, 24, Flames, Nothing, 1461.233
2,0, 32, FlameBlock, Flames, 1464.4
0,2, 27, Fireball, Nothing, 1467.567
1,5, 62, Fireball, Fireball, 1470.733
3,4, 29, Nothing, FlameBlock, 1473.9
2,5, 23, FlameBlock, Flames, 1477.067
3,4, 30, FlameBlock, FlameBlock, 1480.233
3,4, 31, FlameBlock, FlameBlock, 1483.4
3,0, 23, FlameBlock, FlameBlock, 1486.567
2,8, 22, FlameBlock, Flames, 1489.733
3,5, 20, FlameBlock, FlameBlock, 1496.067
2,3, 21, FlameBlock, Flames, 1499.233
0,6, 18, Fireball, Nothing, 1502.4
0,12, 26, Flames, Nothing, 1505.567
2,3, 23, FlameBlock, Flames, 1508.733
2,20, 28, Nothing, Flames, 1511.9
0,7, 29, Fireball, Nothing, 1515.067
1,6, 71, Flames, Fireball, 1518.233
1,1, 75, Fireball, Fireball, 1521.4
2,3, 25, Fireball, Flames, 1524.567
3,6, 19, Nothing, FlameBlock, 1527.733
1,4, 56, FlameBlock, Fireball, 1530.9
1,4, 57, FlameBlock, Fireball, 1534.233
0,4, 26, Flames, Nothing, 1537.233
3,9, 25, Nothing, FlameBlock, 1540.4
0,5, 24, FlameBlock, Nothing, 1543.567
1,6, 75, Flames, Fireball, 1546.733
0,4, 27, FlameBlock, Nothing, 1549.9
0,6, 19, FlameBlock, Nothing, 1553.067
0,0, 13, Fireball, Nothing, 1556.4
2,7, 38, FlameBlock, Flames, 1559.4
0,5, 25, FlameBlock, Nothing, 1562.567
1,4, 61, FlameBlock, Fireball, 1565.733
3,1, 36, FlameBlock, FlameBlock, 1568.9
2,7, 39, FlameBlock, Flames, 1572.067
1,1, 80, Fireball, Fireball, 1578.4
3,10, 31, FlameBlock, FlameBlock, 1581.567
0,12, 27, Fireball, Nothing, 1584.733
1,4, 63, Flames, Fireball, 1591.067
1,1, 81, FlameBlock, Fireball, 1597.567
2,11, 33, Flames, Flames, 1600.567
1,4, 65, Fireball, Fireball, 1603.733
0,9, 24, FlameBlock, Nothing, 1606.9
2,9, 25, FlameBlock, Flames, 1610.067
3,10, 32, Nothing, FlameBlock, 1613.233
1,2, 69, Flames, Fireball, 1616.4
0,10, 30, FlameBlock, Nothing, 1622.733
0,4, 28, Flames, Nothing, 1625.9
0,8, 21, FlameBlock, Nothing, 1629.067
3,5, 21, Nothing, FlameBlock, 1632.233
0,7, 32, Fireball, Nothing, 1635.4
2,18, 18, FlameBlock, Flames, 1638.567
0,9, 26, FlameBlock, Nothing, 1641.733
2,19, 32, Nothing, Flames, 1644.9
2,18, 19, FlameBlock, Flames, 1648.067
2,0, 33, FlameBlock, Flames, 1651.233
0,6, 21, Nothing, Nothing, 1654.4
1,6, 78, Fireball, Fireball, 1657.567
2,10, 32, FlameBlock, Flames, 1660.733
2,0, 34, FlameBlock, Flames, 1663.9
3,3, 23, FlameBlock, FlameBlock, 1670.233
1,4, 70, Fireball, Fireball, 1673.4
1,6, 79, FlameBlock, Fireball, 1676.567
1,1, 81, Flames, Fireball, 1679.733
1,6, 81, Fireball, Fireball, 1682.9
0,7, 33, Fireball, Nothing, 1686.067
0,2, 29, Fireball, Nothing, 1689.233
3,5, 22, FlameBlock, FlameBlock, 1695.567
2,12, 29, Nothing, Flames, 1698.733
3,8, 23, FlameBlock, FlameBlock, 1701.9
1,4, 74, FlameBlock, Fireball, 1705.067
3,5, 23, FlameBlock, FlameBlock, 1708.233
3,8, 24, FlameBlock, FlameBlock, 1711.4
2,3, 28, FlameBlock, Flames, 1714.567
0,3, 28, Flames, Nothing, 1720.9
1,1, 84, Fireball, Fireball, 1724.067
2,11, 36, Flames, Flames, 1727.233
1,5, 77, FlameBlock, Fireball, 1730.4
1,3, 73, FlameBlock, Fireball, 1733.567
1,4, 77, FlameBlock, Fireball, 1736.733
1,5, 78, Fireball, Fireball, 1739.9
0,5, 27, FlameBlock, Nothing, 1743.067
1,0, 76, FlameBlock, Fireball, 1749.4
2,0, 36, Flames, Flames, 1752.567
3,7, 26, Flames, FlameBlock, 1755.733
3,6, 21, Nothing, FlameBlock, 1758.9
1,0, 79, FlameBlock, Fireball, 1765.233
0,4, 32, Fireball, Nothing, 1768.4
0,8, 23, Nothing, Nothing, 1771.567
3,1, 40, FlameBlock, FlameBlock, 1774.733
1,2, 78, Fireball, Fireball, 1777.9
3,3, 24, FlameBlock, FlameBlock, 1787.4
3,6, 23, Nothing, FlameBlock, 1790.567
0,9, 27, FlameBlock, Nothing, 1793.733
1,6, 87, Nothing, Fireball, 1796.9
0,9, 28, Fireball, Nothing, 1800.067
2,2, 30, Fireball, Flames, 1803.233
0,1, 23, FlameBlock, Nothing, 1806.4
3,6, 24, Fireball, FlameBlock, 1809.567
1,2, 79, Fireball, Fireball, 1812.733
0,10, 34, FlameBlock, Nothing, 1815.9
1,6, 88, FlameBlock, Fireball, 1819.067
2,2, 31, Fireball, Flames, 1822.233
2,18, 22, Fireball, Flames, 1831.733
3,2, 38, FlameBlock, FlameBlock, 1834.9
3,8, 29, FlameBlock, FlameBlock, 1838.067
0,10, 36, FlameBlock, Nothing, 1841.233
3,4, 36, FlameBlock, FlameBlock, 1844.4
0,0, 19, FlameBlock, Nothing, 1847.567
3,3, 26, FlameBlock, FlameBlock, 1850.733
2,20, 38, Nothing, Flames, 1853.9
2,1, 32, FlameBlock, Flames, 1857.067
3,8, 30, Flames, FlameBlock, 1863.4
0,0, 20, Flames, Nothing, 1866.567
3,0, 28, FlameBlock, FlameBlock, 1869.9
2,6, 35, Flames, Flames, 1872.9
2,20, 39, FlameBlock, Flames, 1876.067
3,1, 42, FlameBlock, FlameBlock, 1879.233
1,0, 85, FlameBlock, Fireball, 1882.4
3,4, 37, FlameBlock, FlameBlock, 1885.567
2,17, 28, Nothing, Flames, 1888.733
0,6, 24, Nothing, Nothing, 1891.9
1,5, 86, Flames, Fireball, 1895.067
2,20, 40, FlameBlock, Flames, 1898.233
3,0, 29, FlameBlock, FlameBlock, 1901.4
0,6, 25, Flames, Nothing, 1904.567
2,13, 28, FlameBlock, Flames, 1907.733
3,10, 38, FlameBlock, FlameBlock, 1910.9
2,9, 29, Fireball, Flames, 1914.067
1,2, 84, FlameBlock, Fireball, 1917.233
0,5, 31, FlameBlock, Nothing, 1920.4
0,0, 21, Flames, Nothing, 1923.567
1,1, 94, FlameBlock, Fireball, 1926.733
2,12, 34, FlameBlock, Flames, 1929.9
1,4, 83, Fireball, Fireball, 1933.067
2,20, 41, Nothing, Flames, 1936.233
0,6, 26, Fireball, Nothing, 1939.4
2,3, 34, FlameBlock, Flames, 1942.567
0,10, 37, FlameBlock, Nothing, 1945.733
2,12, 36, Fireball, Flames, 1948.9
3,6, 27, Nothing, FlameBlock, 1952.067
0,6, 28, Fireball, Nothing, 1955.233
2,4, 33, FlameBlock, Flames, 1961.567
0,6, 29, Fireball, Nothing, 1964.733
2,6, 37, Fireball, Flames, 1967.9
0,0, 22, Flames, Nothing, 1971.067
2,20, 43, Fireball, Flames, 1974.233
1,2, 88, Nothing, Fireball, 1977.4
2,15, 38, Flames, Flames, 1983.733
2,6, 39, FlameBlock, Flames, 1990.067
3,2, 40, FlameBlock, FlameBlock, 1993.233
3,5, 27, Fireball, FlameBlock, 2002.733
0,0, 24, FlameBlock, Nothing, 2005.9
0,8, 26, Nothing, Nothing, 2009.067
3,2, 41, FlameBlock, FlameBlock, 2018.567
3,2, 42, FlameBlock, FlameBlock, 2021.733
2,20, 45, Nothing, Flames, 2024.9
0,5, 32, FlameBlock, Nothing, 2028.067
1,2, 91, FlameBlock, Fireball, 2031.233
3,6, 28, FlameBlock, FlameBlock, 2034.4
3,8, 33, Flames, FlameBlock, 2040.733
0,8, 27, FlameBlock, Nothing, 2043.9
1,6, 92, Nothing, Fireball, 2050.233
0,8, 28, FlameBlock, Nothing, 2053.4
1,6, 94, Fireball, Fireball, 2056.567
1,1, 100, FlameBlock, Fireball, 2059.733
2,20, 47, Nothing, Flames, 2062.9
3,2, 46, FlameBlock, FlameBlock, 2066.067
3,6, 29, FlameBlock, FlameBlock, 2069.233
2,3, 36, Flames, Flames, 2075.567
3,1, 45, FlameBlock, FlameBlock, 2078.733
0,2, 31, Fireball, Nothing, 2081.9
1,3, 83, FlameBlock, Fireball, 2085.067
1,4, 93, Fireball, Fireball, 2088.233
2,5, 34, FlameBlock, Flames, 2091.4
2,15, 42, FlameBlock, Flames, 2094.567
3,7, 36, FlameBlock, FlameBlock, 2100.9
0,3, 35, Flames, Nothing, 2104.067
0,12, 31, Flames, Nothing, 2107.233
2,15, 43, Nothing, Flames, 2110.567
3,6, 30, FlameBlock, FlameBlock, 2113.567
2,18, 25, FlameBlock, Flames, 2116.733
2,6, 41, FlameBlock, Flames, 2119.9
0,3, 36, Flames, Nothing, 2123.067
3,2, 48, FlameBlock, FlameBlock, 2126.233
1,5, 93, FlameBlock, Fireball, 2129.4
0,6, 30, Flames, Nothing, 2132.567
0,6, 31, Fireball, Nothing, 2135.733
2,19, 41, Nothing, Flames, 2138.9
0,6, 32, Flames, Nothing, 2142.067
2,7, 43, Nothing, Flames, 2145.233
3,5, 30, FlameBlock, FlameBlock, 2148.4
3,4, 41, FlameBlock, FlameBlock, 2151.567
0,0, 28, Flames, Nothing, 2154.733
3,5, 31, FlameBlock, FlameBlock, 2157.9
0,7, 38, FlameBlock, Nothing, 2161.067
3,0, 35, FlameBlock, FlameBlock, 2164.233
1,2, 96, FlameBlock, Fireball, 2167.4
0,5, 34, Fireball, Nothing, 2170.567
2,19, 42, Nothing, Flames, 2176.9
0,9, 32, Fireball, Nothing, 2180.067
1,1, 104, FlameBlock, Fireball, 2183.233
3,6, 31, Nothing, FlameBlock, 2186.4
3,3, 30, FlameBlock, FlameBlock, 2189.567
1,0, 93, FlameBlock, Fireball, 2192.733
2,14, 40, Nothing, Flames, 2195.9
1,6, 99, Fireball, Fireball, 2199.067
3,6, 32, Nothing, FlameBlock, 2202.233
1,4, 103, Fireball, Fireball, 2205.4
1,2, 101, FlameBlock, Fireball, 2208.567
2,2, 38, FlameBlock, Flames, 2211.733
3,8, 37, FlameBlock, FlameBlock, 2218.067
2,3, 38, FlameBlock, Flames, 2221.233
1,3, 88, FlameBlock, Fireball, 2224.4
1,6, 100, FlameBlock, Fireball, 2227.567
0,0, 30, Flames, Nothing, 2230.733
0,7, 40, FlameBlock, Nothing, 2233.9
0,0, 31, Flames, Nothing, 2237.067
1,4, 106, FlameBlock, Fireball, 2240.233
3,6, 34, FlameBlock, FlameBlock, 2243.4
1,6, 102, Fireball, Fireball, 2246.567
2,0, 43, FlameBlock, Flames, 2249.733
1,1, 111, FlameBlock, Fireball, 2252.9
1,6, 103, Fireball, Fireball, 2256.067
0,6, 33, Fireball, Nothing, 2259.233
3,4, 42, Nothing, FlameBlock, 2262.4
1,6, 104, FlameBlock, Fireball, 2265.567
1,4, 109, FlameBlock, Fireball, 2268.733
0,11, 34, Flames, Nothing, 2271.9
2,18, 27, Flames, Flames, 2275.067
1,6, 106, Fireball, Fireball, 2278.233
1,0, 99, Nothing, Fireball, 2281.4
0,10, 43, Fireball, Nothing, 2284.567
1,1, 115, FlameBlock, Fireball, 2287.733
2,12, 44, Fireball, Flames, 2290.9
1,0, 101, Fireball, Fireball, 2294.067
0,9, 34, Fireball, Nothing, 2297.233
2,13, 35, Flames, Flames, 2300.4
2,6, 44, FlameBlock, Flames, 2303.567
2,6, 45, FlameBlock, Flames, 2306.733
0,10, 44, Flames, Nothing, 2309.9
3,5, 34, FlameBlock, FlameBlock, 2313.067
0,3, 37, Flames, Nothing, 2316.233
1,4, 112, Fireball, Fireball, 2319.4
1,6, 108, Fireball, Fireball, 2322.567
0,7, 42, Nothing, Nothing, 2325.733
0,7, 43, Fireball, Nothing, 2328.9
0,11, 35, FlameBlock, Nothing, 2332.067
0,3, 38, FlameBlock, Nothing, 2335.233
0,4, 40, Fireball, Nothing, 2338.4
1,2, 109, FlameBlock, Fireball, 2341.567
0,3, 40, FlameBlock, Nothing, 2344.733
2,3, 41, Nothing, Flames, 2347.9
1,2, 110, FlameBlock, Fireball, 2351.067
2,14, 45, FlameBlock, Flames, 2354.233
3,2, 52, Fireball, FlameBlock, 2357.4
1,2, 112, Fireball, Fireball, 2363.733
1,3, 99, Fireball, Fireball, 2366.9
1,3, 100, FlameBlock, Fireball, 2370.067
1,0, 106, FlameBlock, Fireball, 2373.233
3,8, 41, Flames, FlameBlock, 2376.4
2,20, 50, FlameBlock, Flames, 2379.567
0,8, 32, Flames, Nothing, 2382.733
0,2, 35, Flames, Nothing, 2385.9
3,6, 35, FlameBlock, FlameBlock, 2389.067
3,9, 37, Flames, FlameBlock, 2392.233
1,1, 121, FlameBlock, Fireball, 2395.4
3,7, 38, Flames, FlameBlock, 2398.567
1,6, 112, Nothing, Fireball, 2401.733
3,6, 36, Nothing, FlameBlock, 2404.9
2,8, 39, Fireball, Flames, 2408.067
2,8, 40, FlameBlock, Flames, 2411.233
1,6, 113, Nothing, Fireball, 2414.4
0,6, 34, Fireball, Nothing, 2417.567
1,6, 114, Fireball, Fireball, 2420.733
1,0, 108, FlameBlock, Fireball, 2423.9
3,10, 41, FlameBlock, FlameBlock, 2427.067
2,5, 39, Nothing, Flames, 2430.233
1,6, 116, Fireball, Fireball, 2433.4
0,6, 35, Fireball, Nothing, 2436.567
1,4, 118, FlameBlock, Fireball, 2439.733
2,0, 44, FlameBlock, Flames, 2442.9
0,5, 38, FlameBlock, Nothing, 2446.067
1,6, 117, FlameBlock, Fireball, 2449.233
1,2, 118, Fireball, Fireball, 2455.567
3,4, 44, FlameBlock, FlameBlock, 2458.733
1,2, 119, Fireball, Fireball, 2461.9
2,8, 42, FlameBlock, Flames, 2465.067
0,12, 39, FlameBlock, Nothing, 2468.233
2,15, 50, Nothing, Flames, 2471.4
3,1, 50, FlameBlock, FlameBlock, 2474.567
3,8, 43, FlameBlock, FlameBlock, 2480.9
3,6, 37, Nothing, FlameBlock, 2484.067
3,2, 56, Fireball, FlameBlock, 2487.233
0,12, 40, Fireball, Nothing, 2490.4
1,5, 108, Flames, Fireball, 2493.567
2,3, 43, Flames, Flames, 2496.733
1,5, 109, Fireball, Fireball, 2499.9
3,2, 57, FlameBlock, FlameBlock, 2503.067
3,7, 43, FlameBlock, FlameBlock, 2509.4
3,10, 42, Nothing, FlameBlock, 2512.567
0,6, 36, Fireball, Nothing, 2515.733
2,1, 41, Flames, Flames, 2518.9
3,2, 58, FlameBlock, FlameBlock, 2525.233
2,2, 41, Fireball, Flames, 2531.567
0,3, 42, Flames, Nothing, 2534.733
3,10, 43, FlameBlock, FlameBlock, 2537.9
3,7, 45, FlameBlock, FlameBlock, 2541.067
3,3, 37, FlameBlock, FlameBlock, 2553.733
0,9, 37, Nothing, Nothing, 2556.9
3,6, 39, FlameBlock, FlameBlock, 2560.067
3,3, 38, Flames, FlameBlock, 2563.233
2,0, 48, Fireball, Flames, 2566.4
2,20, 55, Nothing, Flames, 2569.567
1,0, 116, FlameBlock, Fireball, 2575.9
3,10, 44, Fireball, FlameBlock, 2579.067
3,2, 61, FlameBlock, FlameBlock, 2582.233
2,3, 46, Flames, Flames, 2585.4
2,7, 50, FlameBlock, Flames, 2588.567
3,5, 38, FlameBlock, FlameBlock, 2591.733
0,6, 37, Nothing, Nothing, 2594.9
2,20, 57, FlameBlock, Flames, 2598.067
3,0, 39, FlameBlock, FlameBlock, 2601.233
0,2, 38, FlameBlock, Nothing, 2604.4
3,4, 46, FlameBlock, FlameBlock, 2607.567
2,3, 47, Flames, Flames, 2610.733
0,9, 38, FlameBlock, Nothing, 2613.9
2,8, 45, FlameBlock, Flames, 2617.067
2,13, 43, FlameBlock, Flames, 2620.233
0,6, 38, Nothing, Nothing, 2623.4
3,9, 38, Flames, FlameBlock, 2626.567
0,2, 39, Fireball, Nothing, 2629.733
3,6, 41, Nothing, FlameBlock, 2636.067
2,1, 45, Fireball, Flames, 2639.233
3,3, 41, FlameBlock, FlameBlock, 2642.4
1,3, 117, FlameBlock, Fireball, 2645.567
2,16, 52, FlameBlock, Flames, 2648.733
0,1, 29, FlameBlock, Nothing, 2651.9
2,0, 49, Fireball, Flames, 2655.067
3,1, 53, FlameBlock, FlameBlock, 2658.233
3,4, 48, FlameBlock, FlameBlock, 2661.4
1,3, 119, FlameBlock, Fireball, 2664.567
0,2, 40, Flames, Nothing, 2670.9
2,4, 46, Nothing, Flames, 2674.067
3,1, 54, FlameBlock, FlameBlock, 2677.233
3,2, 62, Flames, FlameBlock, 2680.4
3,4, 49, FlameBlock, FlameBlock, 2683.567
3,2, 63, FlameBlock, FlameBlock, 2686.733
0,0, 37, Flames, Nothing, 2689.9
0,9, 39, Nothing, Nothing, 2693.067
1,0, 119, FlameBlock, Fireball, 2696.233
0,6, 39, Nothing, Nothing, 2699.4
2,13, 45, FlameBlock, Flames, 2702.567
3,2, 64, FlameBlock, FlameBlock, 2705.733
0,6, 40, Nothing, Nothing, 2708.9
1,5, 122, FlameBlock, Fireball, 2712.067
1,0, 120, FlameBlock, Fireball, 2715.233
1,5, 123, Flames, Fireball, 2718.4
0,7, 46, Nothing, Nothing, 2721.567
1,1, 136, Flames, Fireball, 2724.733
0,7, 47, FlameBlock, Nothing, 2727.9
2,6, 50, Flames, Flames, 2731.067
0,5, 42, FlameBlock, Nothing, 2734.233
3,7, 48, FlameBlock, FlameBlock, 2737.4
0,0, 38, Flames, Nothing, 2740.567
3,4, 51, FlameBlock, FlameBlock, 2746.9
2,15, 58, Fireball, Flames, 2753.233
2,20, 59, Nothing, Flames, 2756.4
3,7, 50, FlameBlock, FlameBlock, 2759.567
1,4, 130, Fireball, Fireball, 2762.733
2,1, 47, Nothing, Flames, 2765.9
0,8, 34, Flames, Nothing, 2769.067
2,1, 48, FlameBlock, Flames, 2772.233
1,2, 132, Fireball, Fireball, 2778.567
3,10, 46, Nothing, FlameBlock, 2781.733
1,1, 140, FlameBlock, Fireball, 2784.9
3,3, 42, FlameBlock, FlameBlock, 2788.067
3,4, 52, FlameBlock, FlameBlock, 2791.233
0,6, 41, Nothing, Nothing, 2794.4
2,17, 49, Flames, Flames, 2797.567
0,2, 42, Fireball, Nothing, 2800.733
3,1, 56, Nothing, FlameBlock, 2803.9
0,7, 48, Nothing, Nothing, 2807.067
